Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds,Body Yogurt Moisturizer With Kokum And Jojoba Seeds,"<h2>48-hour moisture, whipped light as air</h2><p>A whipped, fast-absorbing Body Yogurt with kokum butter and jojoba seeds. Deep, 48-hour moisture with a light-as-air, never-sticky feel.</p><h3>Why you’ll love it</h3><ul><li>Up to 48 hours of deep hydration</li><li>Whipped texture absorbs in seconds</li><li>Kokum repairs; jojoba balances</li><li>No stickiness, no heaviness</li></ul><h3>Key botanicals</h3><p>Kokum Butter, Jojoba Seeds, botanical humectants</p><h3>How to use</h3><p>Scoop, warm between palms and massage all over damp skin after bathing, daily.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Bath & Body,Body Care,"Body Care, Moisturizer, Kokum, Jojoba, Best Seller",true,Title,Default Title,,,,,,,,CHIC-028,0,shopify,100,deny,manual,299.00,399.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10160354.png?v=1783679645,1,Body Yogurt Moisturizer With Kokum And Jojoba Seeds - CHIC The Botanical Beauty,false,Body Yogurt Moisturizer With Kokum And Jojoba Seeds | CHIC The Botanic,"A whipped, fast-absorbing Body Yogurt with kokum butter and jojoba seeds. Deep, 48-hour moisture with a light-as-air, never-sticky feel.",,g,,,active
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_160425.png?v=1783679678,2,Body Yogurt Moisturizer With Kokum And Jojoba Seeds - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_160521.png?v=1783679769,3,Body Yogurt Moisturizer With Kokum And Jojoba Seeds - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_160535.png?v=1783679769,4,Body Yogurt Moisturizer With Kokum And Jojoba Seeds - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_160548.png?v=1783679770,5,Body Yogurt Moisturizer With Kokum And Jojoba Seeds - CHIC The Botanical Beauty,,,,,,,,
hebral-hair-oil-combe,Herbal Hair Oil With Comb,"<h2>The classic Ayurvedic oil your hair remembers</h2><p>Our classic Herbal Hair Oil with a wooden comb — an Ayurvedic blend of botanical oils that strengthens roots, calms the scalp and brings back natural shine.</p><h3>Why you’ll love it</h3><ul><li>Reduces hair fall and breakage</li><li>Deeply nourishes scalp and roots</li><li>Adds shine without greasiness</li><li>Wooden comb for even application</li></ul><h3>Key botanicals</h3><p>Cold-pressed oils infused with Ayurvedic herbs</p><h3>How to use</h3><p>Massage into the scalp with the comb 1–2 hours before washing (or overnight), 2–3 times a week.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Hair Care,Hair Care,"Hair Care, Hair Oil, Ayurvedic, Best Seller",true,Title,Default Title,,,,,,,,CHIC-029,0,shopify,100,deny,manual,299.00,399.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10154537.png?v=1783678555,1,Herbal Hair Oil With Comb - CHIC The Botanical Beauty,false,Herbal Hair Oil With Comb | CHIC The Botanical Beauty,"Our classic Herbal Hair Oil with a wooden comb — an Ayurvedic blend of botanical oils that strengthens roots, calms the scalp and brings back natural shine.",,g,,,active
hebral-hair-oil-combe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_154720.png?v=1783678676,2,Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
hebral-hair-oil-combe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_154820.png?v=1783678712,3,Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
hebral-hair-oil-combe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_154933.png?v=1783678785,4,Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
hebral-hair-oil-combe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_155124.png?v=1783678901,5,Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
hebral-hair-oil-combe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_155338.png?v=1783679028,6,Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
hebral-hair-oil-combe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot_2026-07-10_155406.png?v=1783679065,7,Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
